index ;year;month;day;t_min;t_mean;t_max;date
32583;1978;12;7;-7.4;-5.7;-2.4;07.12.1978
32583;1978;12;8;-9.7;-6.7;-3.9;08.12.1978
32583;1978;12;9;-6.6;-5.4;-3.4;09.12.1978
32583;1978;12;10;-9.3;-7.0;-4.0;10.12.1978
32583;1978;12;11;-13.8;-10.0;-8.3;11.12.1978
32583;1978;12;12;-8.7;-6.8;-5.0;12.12.1978
32583;1978;12;13;-9.5;-7.5;-4.8;13.12.1978
32583;1978;12;14;-10.8;-8.7;-6.6;14.12.1978
32583;1978;12;15;-13.2;-10.3;-7.3;15.12.1978
32583;1978;12;16;-10.1;-8.8;-7.3;16.12.1978
32583;1978;12;17;-14.7;-12.3;-9.8;17.12.1978
32583;1978;12;18;-11.9;-8.3;-5.0;18.12.1978
32583;1978;12;19;-11.6;-7.9;-5.3;19.12.1978
32583;1978;12;20;-12.8;-11.0;-8.0;20.12.1978
32583;1978;12;21;-14.7;-12.9;-10.5;21.12.1978
32583;1978;12;22;-14.5;-11.5;-8.4;22.12.1978
32583;1978;12;23;-10.3;-8.6;-6.8;23.12.1978
32583;1978;12;24;-13.6;-11.5;-12.0;24.12.1978
32583;1978;12;25;-18.2;-14.9;-11.8;25.12.1978
32583;1978;12;26;-21.4;-18.5;-15.0;26.12.1978
32583;1978;12;27;-19.9;-16.6;-12.8;27.12.1978
32583;1978;12;28;-16.9;-13.7;-10.1;28.12.1978
32583;1978;12;29;-11.5;-10.1;-8.4;29.12.1978
32583;1978;12;30;-9.3;-7.4;-6.3;30.12.1978
32583;1978;12;31;-10.3;-9.4;-7.3;31.12.1978
32583;1979;1;1;-13.6;-11.7;-9.8;01.01.1979
32583;1979;1;2;-13.7;-10.7;-7.2;02.01.1979
32583;1979;1;3;-7.9;-6.7;-5.0;03.01.1979
32583;1979;1;4;-9.1;-7.3;-6.2;04.01.1979
32583;1979;1;5;-11.4;-7.8;-5.2;05.01.1979
32583;1979;1;6;-10.2;-7.7;-5.6;06.01.1979
32583;1979;1;7;-14.9;-12.2;-7.1;07.01.1979
32583;1979;1;8;-17.7;-14.9;-11.5;08.01.1979
32583;1979;1;9;-12.2;-8.5;-6.3;09.01.1979
32583;1979;1;10;-17.3;-13.4;-6.2;10.01.1979
32583;1979;1;11;-20.7;-18.4;-16.0;11.01.1979
32583;1979;1;12;-18.4;-16.8;-14.7;12.01.1979
32583;1979;1;13;-18.3;-14.1;-10.5;13.01.1979
32583;1979;1;14;-13.0;-11.0;-9.0;14.01.1979
32583;1979;1;15;-13.5;-10.4;-7.0;15.01.1979
32583;1979;1;16;-14.3;-11.6;-8.9;16.01.1979
